sku_id,region,customer_tier,week_start,week_num,category,unit_cost,regular_price,realized_price,customer_tier_discount_pct,competitor_price,competitor_price_index,promotion_flag,promotion_depth,seasonality_index,economic_demand_index,beginning_inventory,receipts,units_sold,latent_demand,lost_sales_estimate,ending_inventory,on_order,revenue,cogs,gross_profit,gross_margin_pct,weeks_of_cover,stockout_flag,excess_inventory_flag,slow_moving_flag,price_change_reason,price_test_flag,policy_version
SKU-00073,Northern BC,Trade,2022-12-26,52,Electrical,476.36,690.53,632.23,0.0844,683.28,0.9253,False,0.0,1.0,1.0311,41.44,0.0,6.81,6.81,0.0,34.63,0.0,4305.49,3244.01,1061.48,0.2465,2.12,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00073,Vancouver Island,Fleet,2022-12-26,52,Electrical,476.36,690.53,600.06,0.131,680.89,0.8813,False,0.0,1.0,1.0311,0.0,103.85,8.59,8.59,0.0,95.27,51.93,5154.52,4091.93,1062.59,0.2061,5.15,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00073,Vancouver Island,Retail,2022-12-26,52,Electrical,476.36,690.53,694.33,-0.0055,701.88,0.9892,False,0.0,1.0,1.0311,84.69,0.0,10.15,10.15,0.0,74.54,0.0,7047.45,4835.05,2212.4,0.3139,4.03,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00073,Vancouver Island,Trade,2022-12-26,52,Electrical,476.36,690.53,629.36,0.0886,651.71,0.9657,False,0.0,1.0,1.0311,0.0,0.0,0.0,11.19,11.19,0.0,27.33,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Interior,Fleet,2022-12-26,52,Electrical,203.22,300.45,259.22,0.1372,299.19,0.8664,False,0.0,1.0,1.0311,0.0,95.51,63.86,63.86,0.0,31.65,47.75,16553.79,12977.63,3576.16,0.216,0.56,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Interior,Retail,2022-12-26,52,Electrical,203.22,300.45,304.96,-0.015,286.54,1.0643,False,0.0,1.0,1.0311,0.0,0.0,0.0,62.42,62.42,0.0,3.73,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Interior,Trade,2022-12-26,52,Electrical,203.22,300.45,242.24,0.2039,271.12,0.8935,True,0.1171,1.0,1.0311,0.0,0.0,0.0,80.8,80.79,0.0,17.6,0.0,0.0,0.0,0.0,0.0,True,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00074,Lower Mainland,Fleet,2022-12-26,52,Electrical,203.22,300.45,260.66,0.1324,281.09,0.9273,False,0.0,1.0,1.0311,0.0,0.0,0.0,103.36,103.36,0.0,9.92,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Lower Mainland,Retail,2022-12-26,52,Electrical,203.22,300.45,306.43,-0.0199,320.98,0.9547,False,0.0,1.0,1.0311,0.0,0.0,0.0,97.79,97.79,0.0,19.67,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Lower Mainland,Trade,2022-12-26,52,Electrical,203.22,300.45,280.24,0.0673,304.56,0.9201,False,0.0,1.0,1.0311,0.0,75.43,75.43,92.39,16.97,0.0,37.71,21137.56,15328.2,5809.36,0.2748,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Northern BC,Fleet,2022-12-26,52,Electrical,203.22,300.45,254.27,0.1537,296.76,0.8568,False,0.0,1.0,1.0311,0.0,0.0,0.0,44.38,44.38,0.0,25.38,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Northern BC,Retail,2022-12-26,52,Electrical,203.22,300.45,295.96,0.0149,308.51,0.9593,False,0.0,1.0,1.0311,88.49,0.0,52.77,52.77,0.0,35.72,0.0,15617.81,10723.92,4893.89,0.3134,0.8,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Northern BC,Trade,2022-12-26,52,Electrical,203.22,300.45,244.51,0.1947,300.08,0.8148,True,0.1287,1.0,1.0311,0.0,146.05,54.4,54.4,0.0,91.65,73.03,13301.34,11055.17,2246.17,0.1689,2.04,False,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00074,Vancouver Island,Fleet,2022-12-26,52,Electrical,203.22,300.45,256.67,0.1457,285.43,0.8992,False,0.0,1.0,1.0311,0.0,131.09,63.13,63.13,0.0,67.96,65.55,16203.58,12829.28,3374.3,0.2082,1.34,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Vancouver Island,Retail,2022-12-26,52,Electrical,203.22,300.45,301.53,-0.0036,298.52,1.0101,False,0.0,1.0,1.0311,0.94,0.0,0.94,50.0,49.06,0.0,11.66,283.44,191.03,92.41,0.326,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00074,Vancouver Island,Trade,2022-12-26,52,Electrical,203.22,300.45,273.66,0.0892,275.52,0.9932,False,0.0,1.0,1.0311,0.0,133.47,56.26,56.26,0.0,77.21,66.73,15396.11,11433.16,3962.95,0.2574,1.52,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Interior,Fleet,2022-12-26,52,Fluids,398.26,610.95,528.13,0.1356,568.35,0.9292,False,0.0,0.8995,1.0311,0.0,0.0,0.0,86.39,86.39,0.0,9.57,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Interior,Retail,2022-12-26,52,Fluids,398.26,610.95,615.82,-0.008,577.31,1.0667,False,0.0,0.8995,1.0311,0.0,148.91,65.56,65.56,0.0,83.35,74.46,40373.16,26109.93,14263.23,0.3533,1.69,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Interior,Trade,2022-12-26,52,Fluids,398.26,610.95,536.42,0.0984,585.41,0.9163,False,0.0,0.8995,1.0311,0.0,0.0,0.0,74.42,74.42,0.0,15.81,0.0,0.0,0.0,0.0,0.0,True,False,False,scheduled_review,False,v2.0.0-inventory-engine
SKU-00075,Lower Mainland,Fleet,2022-12-26,52,Fluids,398.26,610.95,517.19,0.1535,552.02,0.9369,False,0.0,0.8995,1.0311,0.0,0.0,0.0,163.52,163.52,0.0,4.17,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Lower Mainland,Retail,2022-12-26,52,Fluids,398.26,610.95,601.54,0.0154,567.8,1.0594,False,0.0,0.8995,1.0311,0.0,0.0,0.0,88.36,88.35,0.0,11.33,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Lower Mainland,Trade,2022-12-26,52,Fluids,398.26,610.95,551.94,0.0966,568.96,0.9701,False,0.0,0.8995,1.0311,0.0,0.0,0.0,113.07,113.07,0.0,5.44,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Northern BC,Fleet,2022-12-26,52,Fluids,417.46,610.95,510.35,0.1647,585.95,0.871,False,0.0,0.8995,1.0311,0.0,0.0,0.0,81.28,81.28,0.0,3.05,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Northern BC,Retail,2022-12-26,52,Fluids,398.26,610.95,601.96,0.0147,650.64,0.9252,False,0.0,0.8995,1.0311,0.0,0.0,0.0,49.74,49.73,0.0,16.67,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Northern BC,Trade,2022-12-26,52,Fluids,398.26,610.95,583.73,0.0964,612.3,0.9533,False,0.0,0.8995,1.0311,51.1,0.0,51.1,69.3,18.2,0.0,24.26,29828.6,20351.09,9477.51,0.3177,0.0,True,False,False,scheduled_review,False,v2.0.0-inventory-engine
SKU-00075,Vancouver Island,Fleet,2022-12-26,52,Fluids,398.26,610.95,529.84,0.1328,594.89,0.8907,False,0.0,0.8995,1.0311,0.0,0.0,0.0,67.87,67.87,0.0,0.51,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Vancouver Island,Retail,2022-12-26,52,Fluids,398.26,610.95,598.8,0.0199,572.33,1.0462,False,0.0,0.8995,1.0311,0.0,0.0,0.0,49.92,49.91,0.0,14.81,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00075,Vancouver Island,Trade,2022-12-26,52,Fluids,398.26,610.95,564.58,0.0759,535.13,1.055,False,0.0,0.8995,1.0311,0.0,111.17,84.35,84.35,0.0,26.82,55.58,47622.32,33593.23,14029.09,0.2946,0.61,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Interior,Fleet,2022-12-26,52,Suspension,317.98,445.41,383.16,0.1398,435.13,0.8806,False,0.0,1.0,1.0311,0.0,0.0,0.0,76.71,76.71,0.0,28.56,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Interior,Retail,2022-12-26,52,Suspension,317.98,445.41,461.98,-0.0003,444.68,1.0389,False,0.0,1.0,1.0311,0.0,0.0,0.0,78.07,78.07,0.0,2.76,0.0,0.0,0.0,0.0,0.0,True,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00076,Interior,Trade,2022-12-26,52,Suspension,317.98,445.41,410.54,0.0783,415.86,0.9872,False,0.0,1.0,1.0311,32.04,0.0,32.04,73.15,41.11,0.0,7.52,13152.41,10187.08,2965.33,0.2255,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Lower Mainland,Fleet,2022-12-26,52,Suspension,317.98,445.41,374.6,0.159,446.25,0.8394,False,0.0,1.0,1.0311,0.0,0.0,0.0,111.66,111.66,0.0,9.23,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Lower Mainland,Retail,2022-12-26,52,Suspension,317.98,445.41,448.26,-0.0064,412.99,1.0854,False,0.0,1.0,1.0311,3.84,0.0,3.84,71.69,67.86,0.0,20.63,1720.17,1220.23,499.94,0.2906,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Lower Mainland,Trade,2022-12-26,52,Suspension,317.98,445.41,404.5,0.0918,410.79,0.9847,False,0.0,1.0,1.0311,32.36,0.0,32.36,98.51,66.15,0.0,15.84,13089.62,10289.83,2799.79,0.2139,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Northern BC,Fleet,2022-12-26,52,Suspension,317.98,445.41,373.03,0.1625,421.57,0.8849,False,0.0,1.0,1.0311,0.0,0.0,0.0,62.91,62.91,0.0,16.5,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Northern BC,Retail,2022-12-26,52,Suspension,317.98,445.41,450.69,-0.0119,427.02,1.0554,False,0.0,1.0,1.0311,64.75,0.0,47.85,47.85,0.0,16.9,4.14,21565.52,15215.34,6350.18,0.2945,0.42,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Northern BC,Trade,2022-12-26,52,Suspension,317.98,445.41,401.68,0.0982,393.82,1.02,False,0.0,1.0,1.0311,0.0,55.71,55.72,59.94,4.22,0.0,27.86,22380.95,17717.32,4663.63,0.2084,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Vancouver Island,Fleet,2022-12-26,52,Suspension,317.98,445.41,378.26,0.1508,450.4,0.8398,False,0.0,1.0,1.0311,60.05,0.0,60.05,89.01,28.96,0.0,4.02,22714.51,19094.7,3619.81,0.1594,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Vancouver Island,Retail,2022-12-26,52,Suspension,317.98,445.41,449.49,-0.0092,413.84,1.0861,False,0.0,1.0,1.0311,0.0,0.0,0.0,52.05,52.05,0.0,16.49,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00076,Vancouver Island,Trade,2022-12-26,52,Suspension,317.98,445.41,413.59,0.0714,392.36,1.0541,False,0.0,1.0,1.0311,43.39,0.0,43.39,57.49,14.1,0.0,26.95,17944.53,13796.28,4148.25,0.2312,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Interior,Fleet,2022-12-26,52,Fluids,423.77,523.73,483.34,0.155,522.47,0.9251,False,0.0,0.8395,1.0311,0.0,0.0,0.0,75.25,75.25,0.0,29.63,0.0,0.0,0.0,0.0,0.0,True,False,False,random_regional_test,True,v2.0.0-inventory-engine
SKU-00077,Interior,Retail,2022-12-26,52,Fluids,423.77,523.73,516.37,0.014,536.5,0.9625,False,0.0,0.8395,1.0311,27.32,0.0,27.32,51.76,24.43,0.0,9.8,14107.23,11577.4,2529.83,0.1793,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Interior,Trade,2022-12-26,52,Fluids,423.77,523.73,488.69,0.0669,526.57,0.9281,False,0.0,0.8395,1.0311,74.64,0.0,62.17,62.17,0.0,12.47,17.89,30381.86,26345.78,4036.08,0.1328,0.25,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Lower Mainland,Fleet,2022-12-26,52,Fluids,423.77,523.73,439.89,0.1601,458.61,0.9592,False,0.0,0.8395,1.0311,0.0,0.0,0.0,109.51,109.51,0.0,24.57,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Lower Mainland,Retail,2022-12-26,52,Fluids,423.77,523.73,477.78,0.0881,510.88,0.9352,True,0.0836,0.8395,1.0311,0.0,0.0,0.0,115.46,115.46,0.0,7.28,0.0,0.0,0.0,0.0,0.0,True,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00077,Lower Mainland,Trade,2022-12-26,52,Fluids,423.77,523.73,478.3,0.0867,494.79,0.9667,False,0.0,0.8395,1.0311,0.0,0.0,0.0,115.52,115.52,0.0,12.3,0.0,0.0,0.0,0.0,0.0,True,False,False,tier_discount_policy,False,v2.0.0-inventory-engine
SKU-00077,Northern BC,Fleet,2022-12-26,52,Fluids,423.77,523.73,441.96,0.1561,506.15,0.8732,False,0.0,0.8395,1.0311,0.0,133.79,71.41,71.41,0.0,62.38,66.9,31560.36,30261.42,1298.94,0.0412,1.56,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Northern BC,Retail,2022-12-26,52,Fluids,423.77,523.73,529.91,-0.0118,545.66,0.9711,False,0.0,0.8395,1.0311,0.0,101.92,47.62,47.62,0.0,54.3,50.96,25234.31,20179.93,5054.38,0.2003,1.35,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Northern BC,Trade,2022-12-26,52,Fluids,423.77,523.73,475.81,0.0866,486.72,0.9776,False,0.0,0.8395,1.0311,0.0,119.86,46.11,46.11,0.0,73.75,59.93,21939.6,19540.03,2399.57,0.1094,1.84,False,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00077,Vancouver Island,Fleet,2022-12-26,52,Fluids,423.77,523.73,454.59,0.132,527.98,0.861,False,0.0,0.8395,1.0311,0.0,0.0,0.0,64.63,64.63,0.0,20.01,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Vancouver Island,Retail,2022-12-26,52,Fluids,423.77,523.73,515.05,0.0166,487.81,1.0558,False,0.0,0.8395,1.0311,0.0,114.87,47.23,47.23,0.0,67.64,57.43,24325.81,20014.66,4311.15,0.1772,1.49,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00077,Vancouver Island,Trade,2022-12-26,52,Fluids,423.77,523.73,478.72,0.0859,497.4,0.9624,False,0.0,0.8395,1.0311,0.0,115.55,52.42,52.42,0.0,63.13,57.77,25094.5,22214.02,2880.48,0.1148,1.39,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Interior,Fleet,2022-12-26,52,Suspension,256.92,446.75,386.42,0.135,446.7,0.8651,False,0.0,1.0,1.0311,18.01,0.0,18.01,34.99,16.98,0.0,8.19,6959.42,4627.13,2332.29,0.3351,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Interior,Retail,2022-12-26,52,Suspension,256.92,446.75,481.39,-0.0157,448.8,1.0726,False,0.0,1.0,1.0311,0.0,58.11,27.94,27.94,0.0,30.17,29.06,13450.04,7178.34,6271.7,0.4663,0.94,False,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00078,Interior,Trade,2022-12-26,52,Suspension,256.92,446.75,331.78,0.2474,415.5,0.7985,True,0.1873,1.0,1.0311,97.11,0.0,55.86,55.86,0.0,41.25,0.0,18533.23,14351.55,4181.68,0.2256,1.28,False,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00078,Lower Mainland,Fleet,2022-12-26,52,Suspension,256.92,446.75,378.6,0.1525,415.93,0.9102,False,0.0,1.0,1.0311,31.23,0.0,31.23,56.92,25.69,0.0,9.65,11823.68,8023.61,3800.07,0.3214,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Lower Mainland,Retail,2022-12-26,52,Suspension,256.92,446.75,454.15,-0.0166,454.64,0.9989,False,0.0,1.0,1.0311,0.0,0.0,0.0,46.29,46.28,0.0,29.05,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Lower Mainland,Trade,2022-12-26,52,Suspension,256.92,446.75,418.3,0.0637,439.45,0.9519,False,0.0,1.0,1.0311,0.0,0.0,0.0,61.69,61.69,0.0,16.12,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Northern BC,Fleet,2022-12-26,52,Suspension,256.92,446.75,377.25,0.1556,403.4,0.9352,False,0.0,1.0,1.0311,44.79,0.0,40.59,40.59,0.0,4.2,3.36,15312.58,10428.38,4884.2,0.319,0.17,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Northern BC,Retail,2022-12-26,52,Suspension,256.92,446.75,454.26,-0.0168,419.86,1.0819,False,0.0,1.0,1.0311,8.4,0.0,8.4,26.29,17.89,0.0,13.0,3814.68,2157.5,1657.18,0.4344,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Northern BC,Trade,2022-12-26,52,Suspension,256.92,446.75,450.97,0.0746,440.85,1.023,False,0.0,1.0,1.0311,13.52,0.0,13.52,24.32,10.8,0.0,0.37,6097.11,3473.56,2623.55,0.4303,0.0,True,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00078,Vancouver Island,Fleet,2022-12-26,52,Suspension,256.92,446.75,371.11,0.1693,441.75,0.8401,False,0.0,1.0,1.0311,39.76,0.0,25.72,25.72,0.0,14.04,18.33,9544.95,6607.98,2936.97,0.3077,0.49,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00078,Vancouver Island,Retail,2022-12-26,52,Suspension,256.92,446.75,446.67,-0.0051,467.56,0.9553,False,0.0,1.0,1.0311,0.0,0.0,0.0,26.19,26.19,0.0,5.6,0.0,0.0,0.0,0.0,0.0,True,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00078,Vancouver Island,Trade,2022-12-26,52,Suspension,256.92,446.75,418.52,0.0632,456.84,0.9161,False,0.0,1.0,1.0311,0.0,0.0,0.0,35.67,35.67,0.0,0.48,0.0,0.0,0.0,0.0,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Interior,Fleet,2022-12-26,52,Filters,14.78,20.2,17.26,0.1454,20.33,0.849,False,0.0,1.0,1.0311,127.9,0.0,22.53,22.53,0.0,105.37,0.0,388.87,332.99,55.88,0.1437,4.58,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Interior,Retail,2022-12-26,52,Filters,14.78,20.2,20.12,0.0038,19.95,1.0085,False,0.0,1.0,1.0311,100.22,0.0,14.94,14.94,0.0,85.28,0.0,300.59,220.81,79.78,0.2654,3.7,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Interior,Trade,2022-12-26,52,Filters,14.78,20.2,18.68,0.0752,19.48,0.9589,False,0.0,1.0,1.0311,61.55,0.0,19.39,19.39,0.0,42.16,0.0,362.21,286.58,75.63,0.2088,1.83,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Lower Mainland,Fleet,2022-12-26,52,Filters,14.78,20.2,17.45,0.1363,19.01,0.9179,False,0.0,1.0,1.0311,44.37,0.0,27.33,27.33,0.0,17.04,26.77,476.91,403.94,72.97,0.153,0.52,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Lower Mainland,Retail,2022-12-26,52,Filters,14.78,20.2,18.86,0.0666,20.45,0.9222,True,0.0642,1.0,1.0311,0.0,0.0,0.0,20.77,20.77,0.0,26.35,0.0,0.0,0.0,0.0,0.0,True,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00079,Lower Mainland,Trade,2022-12-26,52,Filters,14.78,20.2,18.63,0.0775,17.71,1.0519,False,0.0,1.0,1.0311,7.99,87.37,23.25,23.25,0.0,72.11,43.68,433.15,343.64,89.51,0.2066,2.2,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Northern BC,Fleet,2022-12-26,52,Filters,14.78,20.2,17.63,0.1391,17.77,0.9921,False,0.0,1.0,1.0311,29.94,0.0,14.34,14.34,0.0,15.6,24.7,252.81,211.95,40.86,0.1616,0.86,False,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00079,Northern BC,Retail,2022-12-26,52,Filters,14.78,20.2,16.43,0.1871,21.66,0.7585,True,0.1837,1.0,1.0311,109.81,0.0,20.72,20.72,0.0,89.09,0.0,340.43,306.24,34.19,0.1004,4.9,False,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00079,Northern BC,Trade,2022-12-26,52,Filters,14.78,20.2,18.56,0.0813,20.29,0.9147,False,0.0,1.0,1.0311,7.69,0.0,7.69,12.95,5.26,0.0,27.48,142.73,113.66,29.07,0.2037,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00079,Vancouver Island,Fleet,2022-12-26,52,Filters,14.78,20.2,15.42,0.2505,18.01,0.8562,True,0.0874,1.0,1.0311,0.0,0.0,0.0,21.68,21.67,0.0,28.91,0.0,0.0,0.0,0.0,0.0,True,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00079,Vancouver Island,Retail,2022-12-26,52,Filters,14.78,20.2,20.11,0.019,20.23,0.9941,False,0.0,1.0,1.0311,79.02,0.0,11.97,11.97,0.0,67.05,0.0,240.72,176.92,63.8,0.265,3.26,False,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00079,Vancouver Island,Trade,2022-12-26,52,Filters,14.78,20.2,19.66,0.0972,18.75,1.0485,False,0.0,1.0,1.0311,32.2,0.0,10.02,10.02,0.0,22.18,0.0,196.99,148.1,48.89,0.2482,1.08,False,False,False,scheduled_review,False,v2.0.0-inventory-engine
SKU-00080,Interior,Fleet,2022-12-26,52,Tools,214.9,381.9,318.43,0.1662,349.02,0.9124,False,0.0,1.0,1.0311,62.81,0.0,14.53,14.53,0.0,48.28,0.0,4626.79,3122.5,1504.29,0.3251,2.08,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Interior,Retail,2022-12-26,52,Tools,214.9,381.9,306.72,0.1965,408.02,0.7517,True,0.1984,1.0,1.0311,106.88,0.0,14.43,14.43,0.0,92.45,0.0,4425.97,3101.01,1324.96,0.2994,3.98,False,False,False,promotion,False,v2.0.0-inventory-engine
SKU-00080,Interior,Trade,2022-12-26,52,Tools,214.9,381.9,352.68,0.0765,362.6,0.9726,False,0.0,1.0,1.0311,6.25,0.0,6.25,11.46,5.21,0.0,8.39,2204.25,1343.12,861.13,0.3907,0.0,True,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Lower Mainland,Fleet,2022-12-26,52,Tools,214.9,381.9,325.84,0.1468,369.69,0.8814,False,0.0,1.0,1.0311,57.02,0.0,18.69,18.69,0.0,38.33,0.0,6089.95,4016.48,2073.47,0.3405,1.16,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Lower Mainland,Retail,2022-12-26,52,Tools,214.9,381.9,382.01,-0.0003,397.11,0.962,False,0.0,1.0,1.0311,0.0,66.52,14.57,14.57,0.0,51.95,33.26,5565.89,3131.09,2434.8,0.4375,1.58,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Lower Mainland,Trade,2022-12-26,52,Tools,214.9,381.9,351.59,0.0794,349.52,1.0059,False,0.0,1.0,1.0311,99.54,0.0,15.13,15.13,0.0,84.41,0.0,5319.56,3251.44,2068.12,0.3888,2.56,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Northern BC,Fleet,2022-12-26,52,Tools,214.9,381.9,321.11,0.1592,379.18,0.8469,False,0.0,1.0,1.0311,92.79,0.0,9.31,9.31,0.0,83.48,0.0,2989.53,2000.72,988.81,0.3308,4.56,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Northern BC,Retail,2022-12-26,52,Tools,214.9,381.9,378.11,0.0099,367.4,1.0292,False,0.0,1.0,1.0311,65.18,0.0,10.84,10.84,0.0,54.34,0.0,4098.71,2329.52,1769.19,0.4316,2.97,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Northern BC,Trade,2022-12-26,52,Tools,214.9,381.9,345.86,0.0944,370.35,0.9339,False,0.0,1.0,1.0311,35.03,0.0,9.97,9.97,0.0,25.06,0.0,3448.22,2142.55,1305.67,0.3787,1.37,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Vancouver Island,Fleet,2022-12-26,52,Tools,214.9,381.9,322.89,0.1545,372.86,0.866,False,0.0,1.0,1.0311,125.05,0.0,12.16,12.16,0.0,112.89,0.0,3926.34,2613.18,1313.16,0.3344,5.44,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Vancouver Island,Retail,2022-12-26,52,Tools,214.9,381.9,381.25,0.0017,404.36,0.9428,False,0.0,1.0,1.0311,0.0,77.79,11.27,11.27,0.0,66.52,38.89,4296.69,2421.92,1874.77,0.4363,3.2,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00080,Vancouver Island,Trade,2022-12-26,52,Tools,214.9,381.9,353.38,0.0747,347.04,1.0183,False,0.0,1.0,1.0311,96.6,0.0,10.98,10.98,0.0,85.62,0.0,3880.11,2359.6,1520.51,0.3919,4.12,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00081,Interior,Fleet,2022-12-26,52,Tools,281.74,477.99,389.88,0.1463,455.46,0.856,False,0.0,1.0,1.0311,46.29,0.0,7.1,7.1,0.0,39.19,0.0,2768.15,2000.35,767.8,0.2774,6.01,False,False,False,supplier_cost_change,False,v2.0.0-inventory-engine
SKU-00081,Interior,Retail,2022-12-26,52,Tools,281.74,477.99,469.16,0.0185,493.72,0.9503,False,0.0,1.0,1.0311,67.1,0.0,7.08,7.08,0.0,60.02,0.0,3321.65,1994.72,1326.93,0.3995,9.21,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00081,Interior,Trade,2022-12-26,52,Tools,281.74,477.99,432.79,0.0946,479.41,0.9028,False,0.0,1.0,1.0311,43.19,0.0,6.09,6.09,0.0,37.1,0.0,2635.69,1715.8,919.89,0.349,5.69,False,False,False,no_change,False,v2.0.0-inventory-engine
SKU-00081,Lower Mainland,Fleet,2022-12-26,52,Tools,281.74,477.99,411.38,0.1393,487.62,0.8436,False,0.0,1.0,1.0311,11.17,121.7,8.18,8.18,0.0,124.69,60.85,3365.09,2304.63,1060.46,0.3151,13.46,False,False,False,no_change,False,v2.0.0-inventory-engine
